Submission.ID,Hour,Season,Sp.count
S33797689,9,Dry,19
S33798870,17,Dry,11
S33798873,17,Dry,5
S33800993,9,Dry,9
S33803720,6,Dry,17
S33803723,6,Dry,12
S33803735,7,Dry,14
S33803743,7,Dry,15
S33803758,8,Dry,10
S33803768,8,Dry,10
S33803776,8,Dry,14
S33803786,8,Dry,15
S33803823,9,Dry,10
S33803834,9,Dry,10
S33803839,9,Dry,11
S33803855,10,Dry,9
S33803861,10,Dry,14
S33803875,10,Dry,11
S33803881,11,Dry,16
S33803892,11,Dry,20
S33816674,8,Dry,18
S33816677,8,Dry,7
S33816678,7,Dry,10
S33816680,7,Dry,10
S33818841,7,Dry,14
S33818986,8,Dry,17
S33819097,8,Dry,14
S33819317,7,Dry,10
S33846714,7,Dry,24
S33850288,7,Dry,23
S33850449,7,Dry,22
S33850456,8,Dry,27
S33850537,8,Dry,26
S33850554,9,Dry,16
S33850609,9,Dry,17
S33850623,9,Dry,13
S33850629,10,Dry,20
S33850648,7,Dry,28
S33850825,8,Dry,17
S33850845,8,Dry,18
S33850855,9,Dry,21
S33850868,7,Dry,13
S33850900,7,Dry,18
S33850907,8,Dry,13
S33850909,8,Dry,18
S33851688,10,Dry,31
S33851699,10,Dry,14
S33851701,9,Dry,16
S33851704,9,Dry,20
S33851710,8,Dry,22
S33851714,8,Dry,18
S33851718,7,Dry,24
S33853322,7,Dry,11
S33853367,7,Dry,8
S33853428,8,Dry,6
S33853498,8,Dry,15
S33880446,7,Dry,12
S33880461,7,Dry,12
S33880470,8,Dry,24
S33880475,8,Dry,14
S33880485,7,Dry,15
S33880494,7,Dry,15
S33880502,16,Dry,11
S33880503,8,Dry,12
S33880506,8,Dry,11
S33880510,7,Dry,11
S33880535,16,Dry,11
S33880539,7,Dry,17
S33880543,8,Dry,8
S33880553,8,Dry,11
S33880569,16,Dry,9
S33880573,9,Dry,12
S33880582,10,Dry,11
S33880594,17,Dry,5
S33880624,10,Dry,5
S33880628,11,Dry,12
S33880631,17,Dry,10
S33880653,17,Dry,5
S33880677,17,Dry,9
S33880693,18,Dry,5
S33882111,17,Dry,16
S33885869,18,Dry,15
S33886391,18,Dry,11
S33895822,10,Dry,33
S33895836,6,Dry,12
S33895841,7,Dry,17
S33895849,7,Dry,16
S33895861,7,Dry,25
S33895875,8,Dry,13
S33899574,8,Dry,13
S33899752,9,Dry,15
S33899954,9,Dry,17
S33901180,8,Dry,11
S33901261,8,Dry,32
S33904398,16,Dry,17
S33905138,16,Dry,11
S33905255,17,Dry,10
S33905430,17,Dry,12
S33907762,14,Dry,15
S33907786,15,Dry,10
S33907793,15,Dry,16
S33907833,15,Dry,11
S33907859,16,Dry,13
S33907879,16,Dry,14
S33907893,16,Dry,6
S33907924,17,Dry,16
S33917732,6,Dry,17
S33917828,8,Dry,10
S33918148,8,Dry,14
S33918539,9,Dry,12
S33918626,9,Dry,7
S33918752,7,Dry,12
S33918758,7,Dry,13
S33918765,7,Dry,13
S33919882,8,Dry,16
S33919903,8,Dry,7
S33919911,8,Dry,5
S33919926,8,Dry,3
S33919933,6,Dry,14
S33919938,6,Dry,23
S33919959,6,Dry,8
S33919963,7,Dry,5
S33919971,15,Dry,17
S33919984,15,Dry,18
S33919986,16,Dry,10
S33919990,16,Dry,12
S33919998,17,Dry,12
S33920017,17,Dry,16
S33920020,17,Dry,15
S33920022,18,Dry,10
S33921166,7,Dry,24
S33921249,7,Dry,14
S33921254,7,Dry,14
S33921271,7,Dry,18
S33921272,8,Dry,18
S33921276,8,Dry,17
S33921278,8,Dry,16
S33921289,9,Dry,17
S33921291,9,Dry,19
S33921314,7,Dry,19
S33921315,7,Dry,20
S33921323,7,Dry,23
S33921324,7,Dry,16
S33921337,8,Dry,16
S33921338,8,Dry,14
S33921349,9,Dry,17
S33921351,9,Dry,21
S33921366,16,Dry,12
S33921367,16,Dry,12
S33921393,16,Dry,15
S33921394,16,Dry,22
S33921413,6,Dry,15
S33921414,6,Dry,17
S33921426,9,Dry,16
S33921427,9,Dry,15
S33921436,16,Dry,16
S33921468,16,Dry,19
S33921481,7,Dry,14
S33921485,7,Dry,15
S33921503,7,Dry,14
S33921505,8,Dry,17
S33924321,7,Dry,14
S33924323,7,Dry,16
S33926388,9,Dry,16
S33926396,9,Dry,7
S33926400,10,Dry,8
S33926458,10,Dry,20
S33926478,7,Dry,21
S33926488,7,Dry,17
S33926497,7,Dry,21
S33926512,8,Dry,13
S33937372,8,Dry,15
S33937738,9,Dry,13
S33938078,9,Dry,14
S33938275,9,Dry,11
S33938753,11,Dry,11
S33938921,11,Dry,10
S33939155,11,Dry,7
S33939286,12,Dry,7
S33939750,10,Dry,16
S33939753,10,Dry,21
S33939763,9,Dry,13
S33939767,9,Dry,23
S33939808,8,Dry,23
S33939809,7,Dry,29
S33940202,15,Dry,5
S33940293,16,Dry,6
S33940481,16,Dry,10
S33940525,16,Dry,10
S33940548,17,Dry,8
S33940979,18,Dry,11
S33941123,18,Dry,5
S33946246,16,Dry,12
S33946325,16,Dry,14
S33946427,16,Dry,14
S33946710,16,Dry,17
S33946997,16,Dry,11
S33955748,7,Dry,15
S33959430,6,Dry,16
S33960714,8,Dry,17
S33960761,7,Dry,18
S33960766,7,Dry,23
S33960781,7,Dry,29
S33960793,8,Dry,11
S33960839,8,Dry,11
S33960867,8,Dry,12
S33960884,9,Dry,12
S33961243,9,Dry,47
S33961244,10,Dry,46
S33963225,7,Dry,9
S33963233,7,Dry,11
S33963348,7,Dry,14
S33963555,8,Dry,16
S33963568,9,Dry,10
S33963921,9,Dry,9
S33964686,7,Dry,9
S33964758,7,Dry,12
S33964904,7,Dry,14
S33965274,8,Dry,17
S33972734,9,Dry,18
S33972744,9,Dry,14
S33980210,7,Dry,12
S33980245,8,Dry,14
S33980270,8,Dry,10
S33980310,8,Dry,14
S33980367,7,Dry,16
S33980395,7,Dry,12
S33980429,8,Dry,10
S33980450,9,Dry,11
S33981262,17,Dry,14
S33981381,15,Dry,9
S33981442,15,Dry,10
S33981446,17,Dry,15
S33981450,17,Dry,25
S33981457,17,Dry,18
S33981626,16,Dry,8
S33981728,16,Dry,9
S33981794,17,Dry,9
S33981850,17,Dry,11
S33981862,17,Dry,9
S33981872,18,Dry,10
S33981946,7,Dry,22
S33982074,16,Dry,13
S33982194,15,Dry,15
S33982315,6,Dry,14
S33982892,7,Dry,14
S33983427,7,Dry,20
S33983756,8,Dry,19
S33984013,9,Dry,18
S33985534,10,Dry,18
S33985555,10,Dry,15
S33985958,10,Dry,23
S33986047,10,Dry,9
S33986458,11,Dry,23
S33986646,12,Dry,14
S33986757,11,Dry,13
S33986780,12,Dry,20
S33987133,14,Dry,13
S33987138,15,Dry,11
S33987158,15,Dry,14
S33987202,15,Dry,11
S33987401,16,Dry,8
S33987410,17,Dry,6
S33987623,17,Dry,9
S33987743,16,Dry,7
S33999720,17,Dry,9
S33999753,11,Dry,11
S33999768,11,Dry,10
S33999784,11,Dry,10
S33999796,12,Dry,8
S34000110,18,Dry,19
S34001734,7,Dry,24
S34002216,7,Dry,21
S34002987,8,Dry,19
S34003337,7,Dry,12
S34003343,7,Dry,12
S34003353,7,Dry,14
S34003371,8,Dry,12
S34003387,8,Dry,18
S34004068,9,Dry,12
S34004317,6,Dry,19
S34004323,6,Dry,18
S34004425,7,Dry,17
S34004428,9,Dry,17
S34004461,7,Dry,20
S34004539,8,Dry,20
S34004590,8,Dry,16
S34004733,9,Dry,30
S34004810,10,Dry,11
S34005000,10,Dry,18
S34005180,10,Dry,6
S34005911,8,Dry,9
S34005946,9,Dry,11
S34005965,9,Dry,6
S34006034,9,Dry,11
S34006062,10,Dry,13
S34007669,7,Dry,17
S34007679,7,Dry,19
S34007686,8,Dry,12
S34007693,8,Dry,9
S34007701,9,Dry,12
S34007711,9,Dry,12
S34008765,8,Dry,16
S34008783,14,Dry,14
S34008795,7,Dry,18
S34008809,7,Dry,21
S34008820,8,Dry,16
S34008867,9,Dry,15
S34008890,10,Dry,22
S34008955,9,Dry,14
S34009103,9,Dry,17
S34009137,15,Dry,16
S34009145,16,Dry,22
S34009809,16,Dry,12
S34010549,16,Dry,13
S34010628,17,Dry,8
S34011098,7,Dry,11
S34011200,7,Dry,9
S34011209,9,Dry,11
S34011217,8,Dry,13
S34038772,11,Dry,17
S34040095,16,Dry,14
S34040186,17,Dry,12
S34040204,17,Dry,17
S34040220,17,Dry,14
S34048722,15,Dry,12
S34048723,16,Dry,25
S34048724,16,Dry,7
S34048728,16,Dry,18
S34048771,16,Dry,24
S34048773,17,Dry,39
S34048776,17,Dry,10
S34048779,17,Dry,21
S34048820,7,Dry,22
S34048823,7,Dry,23
S34048824,8,Dry,8
S34048828,8,Dry,31
S34048860,16,Dry,14
S34048864,16,Dry,13
S34048893,16,Dry,12
S34048896,17,Dry,16
S34048903,17,Dry,18
S34048919,17,Dry,15
S34048923,17,Dry,15
S34048925,17,Dry,17
S34048932,17,Dry,26
S34048950,16,Dry,15
S34048954,16,Dry,13
S34048958,16,Dry,15
S34048960,16,Dry,18
S34048995,18,Dry,22
S34048998,18,Dry,33
S34049003,18,Dry,32
S34049011,18,Dry,28
S34049045,7,Dry,11
S34049046,7,Dry,18
S34049047,8,Dry,21
S34049049,8,Dry,21
S34049068,7,Dry,8
S34049072,7,Dry,11
S34049074,7,Dry,9
S34049076,7,Dry,12
S34049144,8,Dry,18
S34049146,8,Dry,18
S34049148,9,Dry,18
S34049152,9,Dry,15
S34059487,6,Dry,16
S34059739,6,Dry,12
S34060135,16,Dry,33
S34060138,16,Dry,37
S34060139,16,Dry,38
S34060140,16,Dry,35
S34060280,7,Dry,8
S34060479,7,Dry,15
S34062595,9,Dry,15
S34062602,9,Dry,21
S34062629,14,Dry,14
S34062662,15,Dry,14
S34062692,15,Dry,19
S34062727,16,Dry,14
S34062734,16,Dry,15
S34062742,17,Dry,13
S34062751,17,Dry,14
S34062759,18,Dry,10
S34062768,7,Dry,18
S34062797,7,Dry,13
S34062802,7,Dry,18
S34062806,8,Dry,16
S34066989,7,Dry,13
S34067120,7,Dry,16
S34067183,7,Dry,13
S34067269,7,Dry,10
S34067441,16,Dry,14
S34067446,16,Dry,33
S34067447,17,Dry,16
S34067459,16,Dry,13
S34067470,17,Dry,13
S34067484,16,Dry,13
S34067494,16,Dry,13
S34067499,16,Dry,12
S34067509,8,Dry,20
S34067593,16,Dry,32
S34067737,16,Dry,20
S34067811,17,Dry,13
S34068444,9,Dry,17
S34068471,10,Dry,21
S34068476,9,Dry,20
S34068494,9,Dry,17
S34081906,7,Dry,10
S34082028,8,Dry,14
S34084206,7,Dry,15
S34084209,7,Dry,14
S34084211,8,Dry,16
S34084214,8,Dry,13
S34084230,17,Dry,36
S34084233,17,Dry,34
S34084235,17,Dry,36
S34084236,17,Dry,55
S34084758,8,Dry,14
S34084832,8,Dry,11
S34086394,7,Dry,17
S34086395,7,Dry,12
S34086396,7,Dry,15
S34086398,6,Dry,12
S34087659,7,Dry,15
S34087694,7,Dry,22
S34087703,7,Dry,15
S34087712,8,Dry,16
S34087724,8,Dry,21
S34087774,8,Dry,10
S34087797,9,Dry,12
S34087803,9,Dry,9
S34087816,10,Dry,12
S34087833,10,Dry,16
S34087850,10,Dry,17
S34087857,11,Dry,17
S34102972,15,Dry,9
S34103123,16,Dry,10
S34103131,16,Dry,11
S34103134,17,Dry,16
S34103138,10,Dry,11
S34103153,10,Dry,16
S34103158,9,Dry,17
S34103160,11,Dry,18
S34108355,9,Dry,9
S34108362,9,Dry,9
S34108363,9,Dry,6
S34108364,8,Dry,7
S34123355,10,Dry,25
S34123371,11,Dry,16
S34123379,11,Dry,11
S34123394,7,Dry,11
S34123454,7,Dry,13
S34123459,8,Dry,18
S34123462,9,Dry,15
S34123467,15,Dry,20
S34123481,16,Dry,12
S34123997,8,Dry,14
S34123998,9,Dry,13
S34123999,9,Dry,13
S34124000,9,Dry,14
S34124006,7,Dry,16
S34124007,7,Dry,16
S34124008,7,Dry,14
S34124011,7,Dry,21
S34124012,9,Dry,13
S34124013,9,Dry,16
S34124283,6,Dry,17
S34124294,6,Dry,10
S34124361,7,Dry,11
S34124388,7,Dry,20
S34124459,7,Dry,15
S34124465,8,Dry,7
S34124518,8,Dry,16
S34124570,8,Dry,13
S34125740,7,Dry,16
S34125741,7,Dry,11
S34125743,7,Dry,22
S34125744,6,Dry,21
S34125746,7,Dry,21
S34125747,7,Dry,12
S34125748,7,Dry,21
S34125750,6,Dry,11
S34140256,8,Dry,8
S34140517,8,Dry,10
S34140744,8,Dry,12
S34140994,8,Dry,13
S34141213,9,Dry,13
S34141214,8,Dry,5
S34141215,7,Dry,14
S34141219,8,Dry,9
S34141894,11,Dry,17
S34141962,15,Dry,17
S34142060,16,Dry,16
S34142086,17,Dry,9
S34142114,17,Dry,16
S34142119,16,Dry,21
S34142132,16,Dry,12
S34142138,16,Dry,10
S34142147,16,Dry,21
S34142155,17,Dry,27
S34142164,17,Dry,9
S34142178,17,Dry,10
S34142183,18,Dry,9
S34142933,10,Dry,11
S34143033,10,Dry,10
S34143034,10,Dry,9
S34143035,12,Dry,11
S34143036,12,Dry,8
S34145477,7,Dry,12
S34145579,7,Dry,15
S34145664,7,Dry,12
S34145896,8,Dry,9
S34146150,16,Dry,14
S34146220,16,Dry,14
S34146352,17,Dry,10
S34146490,17,Dry,11
S34147263,6,Dry,11
S34147276,7,Dry,8
S34147286,7,Dry,8
S34147294,7,Dry,9
S34147316,8,Dry,9
S34147327,8,Dry,15
S34147340,8,Dry,14
S34147361,9,Dry,9
S34147372,9,Dry,10
S34147384,9,Dry,8
S34147389,10,Dry,13
S34147405,10,Dry,10
S34147421,8,Dry,14
S34147435,8,Dry,16
S34147445,8,Dry,15
S34147459,8,Dry,17
S34151041,9,Dry,15
S34151076,8,Dry,9
S34151107,8,Dry,7
S34151122,8,Dry,10
S34151204,7,Dry,17
S34162103,6,Dry,27
S34162483,7,Dry,17
S34162903,7,Dry,25
S34163171,7,Dry,24
S34163768,7,Dry,18
S34163796,7,Dry,27
S34163972,7,Dry,15
S34164292,8,Dry,14
S34164361,8,Dry,16
S34164405,7,Dry,20
S34164755,8,Dry,17
S34164993,6,Dry,12
S34165056,9,Dry,19
S34165133,9,Dry,16
S34165290,9,Dry,8
S34165423,7,Dry,6
S34165593,7,Dry,4
S34165594,7,Dry,5
S34165635,9,Dry,14
S34165729,8,Dry,4
S34165857,10,Dry,10
S34165858,10,Dry,15
S34165867,8,Dry,5
S34165969,7,Dry,19
S34165979,6,Dry,13
S34166004,7,Dry,18
S34166006,8,Dry,2
S34166024,10,Dry,11
S34166034,17,Dry,13
S34166115,17,Dry,17
S34166125,6,Dry,14
S34166150,7,Dry,16
S34166231,10,Dry,6
S34166303,8,Dry,2
S34166305,8,Dry,5
S34166431,10,Dry,5
S34166471,11,Dry,15
S34166474,10,Dry,2
S34166511,10,Dry,4
S34166571,10,Dry,6
S34166658,11,Dry,4
S34166675,11,Dry,4
S34166722,11,Dry,6
S34166778,7,Dry,27
S34166795,7,Dry,17
S34166815,7,Dry,14
S34166832,8,Dry,19
S34166860,9,Dry,19
S34166877,9,Dry,16
S34166895,9,Dry,7
S34166908,10,Dry,12
S34166971,7,Dry,7
S34166990,12,Dry,12
S34166994,12,Dry,7
S34167000,8,Dry,4
S34167005,12,Dry,10
S34167024,9,Dry,4
S34167052,9,Dry,6
S34167143,13,Dry,8
S34167144,9,Dry,5
S34167150,10,Dry,5
S34167328,11,Dry,5
S34167338,11,Dry,5
S34168014,16,Dry,12
S34168145,17,Dry,12
S34168328,17,Dry,22
S34169033,17,Dry,9
S34170888,9,Dry,14
S34170891,9,Dry,17
S34170901,7,Dry,12
S34170902,7,Dry,13
S34171007,8,Dry,18
S34171008,8,Dry,16
S34171019,16,Dry,13
S34171027,17,Dry,17
S34171054,6,Dry,12
S34171056,6,Dry,12
S34171058,7,Dry,12
S34171061,7,Dry,17
S34171090,9,Dry,14
S34171099,9,Dry,12
S34171107,16,Dry,15
S34171108,16,Dry,13
S34171124,16,Dry,13
S34171127,17,Dry,11
S34171131,17,Dry,13
S34171132,17,Dry,17
S34171764,7,Dry,19
S34171794,7,Dry,16
S34171925,7,Dry,16
S34171933,8,Dry,14
S34194083,17,Dry,9
S34194157,8,Dry,14
S34194178,17,Dry,7
S34194183,8,Dry,15
S34194229,8,Dry,13
S34194230,8,Dry,11
S34194231,7,Dry,8
S34194232,7,Dry,10
S34194241,17,Dry,7
S34194268,8,Dry,15
S34194276,8,Dry,14
S34194283,9,Dry,23
S34194312,10,Dry,11
S34194315,16,Dry,6
S34194364,10,Dry,16
S34194394,11,Dry,11
S34194429,11,Dry,9
S34194436,17,Dry,6
S34194448,15,Dry,16
S34194502,15,Dry,11
S34194509,17,Dry,13
S34194538,17,Dry,14
S34194551,17,Dry,16
S34194607,18,Dry,14
S34194621,12,Dry,14
S34194642,12,Dry,7
S34194649,12,Dry,13
S34194655,12,Dry,13
S34194661,10,Dry,10
S34194688,10,Dry,24
S34194693,10,Dry,9
S34194696,10,Dry,13
S34194717,17,Dry,9
S34195603,7,Dry,17
S34197620,16,Dry,12
S34197635,16,Dry,6
S34197645,15,Dry,7
S34197650,15,Dry,4
S34197657,15,Dry,6
S34197662,14,Dry,8
S34197670,14,Dry,9
S34197806,16,Dry,19
S34197834,16,Dry,12
S34197878,17,Dry,11
S34197915,17,Dry,12
S34203929,9,Dry,13
S34204062,9,Dry,14
S34204253,9,Dry,12
S34204389,10,Dry,10
S34216303,6,Dry,20
S34216438,6,Dry,12
S34216638,7,Dry,12
S34216775,7,Dry,14
S34217017,8,Dry,13
S34217066,9,Dry,12
S34217095,8,Dry,11
S34217101,8,Dry,21
S34217184,8,Dry,13
S34217185,8,Dry,15
S34217186,9,Dry,16
S34217187,9,Dry,13
S34217271,7,Dry,15
S34217347,8,Dry,17
S34217353,10,Dry,18
S34217379,8,Dry,12
S34217387,8,Dry,16
S34217402,10,Dry,15
S34217427,10,Dry,11
S34217433,10,Dry,14
S34217441,10,Dry,16
S34217450,11,Dry,10
S34217480,12,Dry,9
S34217484,12,Dry,6
S34217487,13,Dry,13
S34217494,15,Dry,13
S34217502,16,Dry,13
S34217508,17,Dry,13
S34217517,17,Dry,20
S34217526,16,Dry,13
S34217537,16,Dry,19
S34217542,16,Dry,16
S34217554,16,Dry,21
S34217563,7,Dry,20
S34217584,7,Dry,12
S34217590,8,Dry,17
S34217598,8,Dry,12
S34217607,7,Dry,29
S34217625,7,Dry,17
S34217634,7,Dry,17
S34217642,7,Dry,9
S34217868,8,Dry,12
S34217869,9,Dry,23
S34217870,9,Dry,19
S34217873,9,Dry,13
S34217876,9,Dry,12
S34217878,10,Dry,14
S34217880,10,Dry,15
S34217955,9,Dry,12
S34217956,9,Dry,15
S34218039,6,Dry,14
S34218040,7,Dry,13
S34218041,7,Dry,14
S34218043,7,Dry,17
S34219768,7,Dry,11
S34224388,7,Dry,17
S34224543,7,Dry,24
S34224702,7,Dry,11
S34224824,8,Dry,11
S34225001,8,Dry,21
S34225165,9,Dry,15
S34225296,9,Dry,14
S34225453,6,Dry,17
S34225522,7,Dry,17
S34225643,7,Dry,19
S34225721,8,Dry,23
S34225808,9,Dry,13
S34225868,9,Dry,13
S34233739,8,Dry,22
S34235918,7,Dry,16
S34235920,7,Dry,15
S34235921,7,Dry,12
S34235922,7,Dry,11
S34235925,7,Dry,10
S34235926,7,Dry,8
S34235927,7,Dry,9
S34235963,7,Dry,16
S34235969,16,Dry,13
S34235970,16,Dry,13
S34235973,17,Dry,13
S34235974,17,Dry,13
S34235977,17,Dry,32
S34235978,17,Dry,34
S34235979,17,Dry,43
S34235981,17,Dry,37
S34235990,7,Dry,12
S34235991,7,Dry,14
S34235992,7,Dry,15
S34235994,7,Dry,18
S34236000,8,Dry,11
S34236001,8,Dry,12
S34236003,8,Dry,7
S34236004,8,Dry,17
S34236006,9,Dry,11
S34236007,9,Dry,9
S34236008,9,Dry,8
S34236009,10,Dry,12
S34236017,7,Dry,10
S34236018,7,Dry,12
S34236020,7,Dry,11
S34236021,7,Dry,9
S34236024,8,Dry,10
S34236025,8,Dry,11
S34236027,9,Dry,9
S34236028,9,Dry,11
S34236667,7,Dry,9
S34236668,7,Dry,6
S34236669,7,Dry,10
S34239834,8,Dry,17
S34240035,8,Dry,14
S34240038,8,Dry,18
S34240041,7,Dry,35
S34240042,7,Dry,14
S34240167,15,Dry,5
S34240168,15,Dry,7
S34240187,15,Dry,5
S34240188,15,Dry,3
S34240235,9,Dry,11
S34240241,9,Dry,8
S34240242,9,Dry,8
S34240247,9,Dry,9
S34240283,10,Dry,12
S34240285,10,Dry,7
S34240286,10,Dry,10
S34240287,11,Dry,11
S34240536,17,Dry,9
S34240537,17,Dry,9
S34240538,17,Dry,10
S34240541,18,Dry,11
S34251941,16,Dry,7
S34251942,6,Dry,8
S34251946,7,Dry,11
S34251949,8,Dry,20
S34251998,8,Dry,15
S34251999,8,Dry,7
S34252000,9,Dry,9
S34252002,9,Dry,17
S34253582,17,Dry,12
S34253583,17,Dry,21
S34253585,16,Dry,12
S34253587,16,Dry,8
S34253595,16,Dry,17
S34253597,16,Dry,28
S34253598,16,Dry,22
S34253600,16,Dry,37
S34255055,7,Dry,11
S34255061,7,Dry,13
S34255065,8,Dry,11
S34255069,8,Dry,7
S34257686,9,Dry,11
S34257841,6,Dry,16
S34257925,7,Dry,9
S34258011,7,Dry,9
S34258303,7,Dry,14
S34258753,9,Dry,25
S34259620,9,Dry,19
S34260056,10,Dry,15
S34260853,10,Dry,11
S34272501,15,Dry,12
S34272573,7,Dry,13
S34272574,7,Dry,21
S34272575,7,Dry,38
S34272576,7,Dry,37
S34272584,15,Dry,17
S34272592,16,Dry,13
S34272595,16,Dry,13
S34272599,17,Dry,12
S34272646,17,Dry,12
S34272653,17,Dry,14
S34272655,18,Dry,16
S34272928,7,Dry,15
S34272973,8,Dry,13
S34273703,6,Dry,14
S34273735,6,Dry,15
S34273769,7,Dry,17
S34273790,7,Dry,11
S34273809,8,Dry,8
S34273818,7,Dry,21
S34273859,8,Dry,18
S34273933,8,Dry,12
S34273959,9,Dry,10
S34274050,9,Dry,11
S34277965,7,Dry,16
S34277984,7,Dry,19
S34277992,8,Dry,17
S34278010,8,Dry,13
S34278039,7,Dry,31
S34278058,7,Dry,18
S34278078,7,Dry,26
S34278090,8,Dry,14
S34278118,9,Dry,16
S34278130,9,Dry,18
S34288153,9,Dry,5
S34288236,13,Dry,23
S34288433,10,Dry,7
S34289766,9,Dry,7
S34289778,9,Dry,6
S34289793,10,Dry,7
S34289805,10,Dry,8
S34289820,11,Dry,9
S34289827,11,Dry,7
S34289990,8,Dry,10
S34290009,8,Dry,9
S34290011,8,Dry,13
S34290013,8,Dry,19
S34290074,8,Dry,12
S34290075,8,Dry,13
S34290076,8,Dry,13
S34290077,8,Dry,16
S34290078,7,Dry,11
S34290079,7,Dry,15
S34290080,8,Dry,15
S34290081,8,Dry,15
S34290414,7,Dry,18
S34290429,7,Dry,16
S34291842,9,Dry,12
S34291909,9,Dry,8
S34291982,9,Dry,5
S34292032,10,Dry,8
S34292571,7,Dry,19
S34292880,7,Dry,13
S34293274,8,Dry,17
S34293523,8,Dry,13
S34295249,9,Dry,9
S34295407,9,Dry,13
S34296352,17,Dry,18
S34296353,18,Dry,9
S34296355,11,Dry,14
S34296358,17,Dry,20
S34296359,10,Dry,15
S34296363,10,Dry,15
S34296366,10,Dry,20
S34296369,8,Dry,18
S34296371,9,Dry,11
S34296374,8,Dry,21
S34296376,7,Dry,26
S34296379,18,Dry,17
S34309137,6,Dry,21
S34310018,7,Dry,12
S34310450,7,Dry,26
S34310847,7,Dry,23
S34312491,15,Dry,12
S34312802,15,Dry,13
S34312815,15,Dry,13
S34312834,16,Dry,22
S34312844,17,Dry,13
S34312876,17,Dry,14
S34312887,17,Dry,15
S34312894,18,Dry,18
S34312902,6,Dry,14
S34312936,7,Dry,12
S34312943,7,Dry,13
S34312952,7,Dry,12
S34312987,8,Dry,11
S34313060,8,Dry,9
S34313100,9,Dry,9
S34313269,9,Dry,8
S34313331,9,Dry,17
S34313337,8,Dry,16
S34313349,8,Dry,18
S34313357,9,Dry,13
S34313808,16,Dry,6
S34313824,17,Dry,6
S34313840,16,Dry,9
S34313851,17,Dry,8
S34313987,17,Dry,10
S34313988,17,Dry,12
S34313989,17,Dry,17
S34313990,16,Dry,12
S34313993,7,Dry,7
S34313994,7,Dry,10
S34313995,8,Dry,15
S34313996,8,Dry,23
S34313999,8,Dry,9
S34314000,8,Dry,10
S34314001,9,Dry,18
S34314003,9,Dry,8
S34314020,15,Dry,12
S34314021,15,Dry,16
S34314022,16,Dry,9
S34314023,16,Dry,7
S34314026,16,Dry,5
S34314027,16,Dry,4
S34314028,17,Dry,5
S34314029,17,Dry,5
S34314032,7,Dry,5
S34314033,7,Dry,5
S34314035,8,Dry,8
S34314036,8,Dry,9
S34314041,16,Dry,18
S34314042,16,Dry,17
S34314043,16,Dry,14
S34314044,17,Dry,19
S34314060,9,Dry,7
S34314210,9,Dry,6
S34314211,8,Dry,5
S34314212,8,Dry,4
S34314213,8,Dry,9
S34314215,7,Dry,7
S34314216,7,Dry,4
S34314217,6,Dry,6
S34314218,6,Dry,7
S34314301,6,Dry,13
S34314302,7,Dry,14
S34314303,7,Dry,13
S34314305,7,Dry,19
S34314309,8,Dry,11
S34314310,8,Dry,13
S34314311,8,Dry,10
S34314312,8,Dry,18
S34314315,9,Dry,10
S34314316,9,Dry,9
S34314317,9,Dry,11
S34314318,10,Dry,9
S34314595,7,Dry,8
S34314596,7,Dry,6
S34314597,7,Dry,7
S34314599,6,Dry,8
S34314619,9,Dry,17
S34314627,9,Dry,16
S34314631,8,Dry,14
S34314634,8,Dry,14
S34314657,7,Dry,20
S34314658,6,Dry,15
S34314661,10,Dry,10
S34314663,9,Dry,7
S34314666,9,Dry,10
S34314669,9,Dry,16
S34314670,8,Dry,11
S34314673,8,Dry,16
S34314675,7,Dry,10
S34314680,7,Dry,9
S34314698,10,Dry,10
S34314700,9,Dry,8
S34314702,9,Dry,14
S34314712,9,Dry,9
S34314716,8,Dry,12
S34314722,8,Dry,10
S34314724,8,Dry,18
S34314746,9,Dry,15
S34314761,9,Dry,13
S34314765,8,Dry,12
S34314767,8,Dry,15
S34318971,7,Dry,19
S34318978,7,Dry,17
S34318981,8,Dry,20
S34318983,8,Dry,31
S34319005,16,Dry,7
S34319009,17,Dry,9
S34319010,17,Dry,6
S34319013,17,Dry,8
S34319032,7,Dry,9
S34319036,7,Dry,7
S34319045,8,Dry,7
S34319048,8,Dry,7
S34319089,7,Dry,14
S34319091,7,Dry,17
S34319094,8,Dry,12
S34319097,8,Dry,16
S34319108,7,Dry,10
S34319111,7,Dry,11
S34319114,8,Dry,12
S34319117,8,Dry,8
S34319138,7,Dry,6
S34319140,7,Dry,16
S34319143,8,Dry,14
S34319146,8,Dry,5
S34319260,7,Dry,13
S34319262,7,Dry,14
S34319265,6,Dry,10
S34319268,6,Dry,11
S34319883,7,Dry,29
S34319906,7,Dry,28
S34319922,8,Dry,16
S34319937,8,Dry,31
S34319956,9,Dry,21
S34320028,9,Dry,22
S34320157,10,Dry,16
S34320341,10,Dry,20
S34338228,10,Dry,23
S34338527,10,Dry,24
S34338591,7,Dry,24
S34338622,7,Dry,18
S34338630,7,Dry,9
S34338653,7,Dry,14
S34338661,8,Dry,23
S34338682,8,Dry,16
S34338686,8,Dry,20
S34338691,9,Dry,12
S34338695,7,Dry,12
S34338731,7,Dry,16
S34338736,8,Dry,12
S34338738,8,Dry,10
S34338740,14,Dry,11
S34338744,15,Dry,12
S34338767,16,Dry,13
S34338808,16,Dry,21
